quant,bits,group,rb,rc,rdt,layer_mode,ppl
fake,4,128,16,8,80,late,14.0932
fake,4,128,16,8,80,early,12.6308
fake,4,128,16,8,40,all,22.1012
fake,4,128,16,8,40,mid,15.7775
fake,4,128,16,8,40,late,14.9396
fake,4,128,16,8,40,early,12.6666
fake,4,128,16,8,20,all,27.6045
fake,4,128,16,8,20,mid,17.0490
fake,4,128,16,8,20,late,16.3204
fake,4,128,16,8,20,early,12.7258
fake,4,128,16,4,160,all,30.5755
fake,4,128,16,4,160,mid,17.4975
fake,4,128,16,4,160,late,14.3405
fake,4,128,16,4,160,early,12.9627
fake,4,128,16,4,120,all,31.9581
fake,4,128,16,4,120,mid,17.7454
fake,4,128,16,4,120,late,14.7181
fake,4,128,16,4,120,early,12.9527
fake,4,128,16,4,80,all,33.7562
fake,4,128,16,4,80,mid,18.0211
fake,4,128,16,4,80,late,15.1572
fake,4,128,16,4,80,early,12.9842
fake,4,128,16,4,40,all,37.7818
fake,4,128,16,4,40,mid,18.7599
fake,4,128,16,4,40,late,16.0632
fake,4,128,16,4,40,early,13.0531
fake,4,128,16,4,20,all,45.5241
fake,4,128,16,4,20,mid,20.0169
fake,4,128,16,4,20,late,17.3556
fake,4,128,16,4,20,early,13.1293
fake,4,128,12,16,160,all,13.2359
fake,4,128,12,16,160,mid,12.7625
fake,4,128,12,16,160,late,12.6677
fake,4,128,12,16,160,early,12.4144
fake,4,128,12,16,120,all,13.6461
fake,4,128,12,16,120,mid,12.8443
fake,4,128,12,16,120,late,12.9516
fake,4,128,12,16,120,early,12.4428
fake,4,128,12,16,80,all,14.1655
fake,4,128,12,16,80,mid,12.9709
fake,4,128,12,16,80,late,13.3208
fake,4,128,12,16,80,early,12.4411
fake,4,128,12,16,40,all,15.6562
fake,4,128,12,16,40,mid,13.4787
fake,4,128,12,16,40,late,14.0959
fake,4,128,12,16,40,early,12.4845
fake,4,128,12,16,20,all,18.9805
fake,4,128,12,16,20,mid,14.7068
fake,4,128,12,16,20,late,15.2957
fake,4,128,12,16,20,early,12.5304
fake,4,128,12,12,160,all,16.4643
fake,4,128,12,12,160,mid,13.8620
fake,4,128,12,12,160,late,13.2410
fake,4,128,12,12,160,early,12.5892
fake,4,128,12,12,120,all,17.2023
fake,4,128,12,12,120,mid,13.9641
fake,4,128,12,12,120,late,13.5464
fake,4,128,12,12,120,early,12.5920
fake,4,128,12,12,80,all,17.7619
fake,4,128,12,12,80,mid,14.1275
fake,4,128,12,12,80,late,13.9378
fake,4,128,12,12,80,early,12.6087
fake,4,128,12,12,40,all,20.2739
fake,4,128,12,12,40,mid,14.7587
fake,4,128,12,12,40,late,14.7363
fake,4,128,12,12,40,early,12.6606
fake,4,128,12,12,20,all,25.0308
fake,4,128,12,12,20,mid,16.2003
fake,4,128,12,12,20,late,15.9279
fake,4,128,12,12,20,early,12.7204
fake,4,128,12,8,160,all,21.7656
fake,4,128,12,8,160,mid,15.0275
fake,4,128,12,8,160,late,13.5542
fake,4,128,12,8,160,early,12.8015
fake,4,128,12,8,120,all,22.9305
fake,4,128,12,8,120,mid,15.1748
fake,4,128,12,8,120,late,13.9056
fake,4,128,12,8,120,early,12.8157
fake,4,128,12,8,80,all,23.9561
fake,4,128,12,8,80,mid,15.3724
fake,4,128,12,8,80,late,14.2885
fake,4,128,12,8,80,early,12.8192
fake,4,128,12,8,40,all,27.7198
fake,4,128,12,8,40,mid,16.1759
fake,4,128,12,8,40,late,15.1479
fake,4,128,12,8,40,early,12.8895
fake,4,128,12,8,20,all,34.9145
fake,4,128,12,8,20,mid,17.5128
fake,4,128,12,8,20,late,16.5501
fake,4,128,12,8,20,early,12.9555
fake,4,128,12,4,160,all,34.6391
fake,4,128,12,4,160,mid,17.9337
fake,4,128,12,4,160,late,14.7103
fake,4,128,12,4,160,early,13.1827
fake,4,128,12,4,120,all,36.2912
fake,4,128,12,4,120,mid,18.2002
fake,4,128,12,4,120,late,15.0917
fake,4,128,12,4,120,early,13.1941
fake,4,128,12,4,80,all,38.1940
fake,4,128,12,4,80,mid,18.4647
fake,4,128,12,4,80,late,15.5449
fake,4,128,12,4,80,early,13.2360
fake,4,128,12,4,40,all,43.0082
fake,4,128,12,4,40,mid,19.2084
fake,4,128,12,4,40,late,16.4762
fake,4,128,12,4,40,early,13.2964
fake,4,128,12,4,20,all,52.2447
fake,4,128,12,4,20,mid,20.5090
fake,4,128,12,4,20,late,17.7848
fake,4,128,12,4,20,early,13.4235
fake,4,128,8,16,160,all,15.1735
fake,4,128,8,16,160,mid,13.6023
fake,4,128,8,16,160,late,12.9729
fake,4,128,8,16,160,early,12.5025
fake,4,128,8,16,120,all,15.6411
fake,4,128,8,16,120,mid,13.7002
fake,4,128,8,16,120,late,13.2751
fake,4,128,8,16,120,early,12.5021
fake,4,128,8,16,80,all,16.4413
fake,4,128,8,16,80,mid,13.8716
fake,4,128,8,16,80,late,13.7731
fake,4,128,8,16,80,early,12.5103
fake,4,128,8,16,40,all,18.5823
fake,4,128,8,16,40,mid,14.4792
fake,4,128,8,16,40,late,14.5918
fake,4,128,8,16,40,early,12.5607
fake,4,128,8,16,20,all,23.5812
fake,4,128,8,16,20,mid,15.8822
fake,4,128,8,16,20,late,15.8526
fake,4,128,8,16,20,early,12.6173
fake,4,128,8,12,160,all,21.9979
fake,4,128,8,12,160,mid,15.2118
fake,4,128,8,12,160,late,13.5457
fake,4,128,8,12,160,early,12.6688
fake,4,128,8,12,120,all,22.9839
fake,4,128,8,12,120,mid,15.3827
fake,4,128,8,12,120,late,13.8955
fake,4,128,8,12,120,early,12.6935
fake,4,128,8,12,80,all,24.0908
fake,4,128,8,12,80,mid,15.5660
fake,4,128,8,12,80,late,14.3516
fake,4,128,8,12,80,early,12.7038
fake,4,128,8,12,40,all,27.7629
fake,4,128,8,12,40,mid,16.2913
fake,4,128,8,12,40,late,15.2425
fake,4,128,8,12,40,early,12.7581
fake,4,128,8,12,20,all,34.7474
fake,4,128,8,12,20,mid,17.8382
fake,4,128,8,12,20,late,16.5065
fake,4,128,8,12,20,early,12.8298
fake,4,128,8,8,160,all,32.0726
fake,4,128,8,8,160,mid,16.0792
fake,4,128,8,8,160,late,13.8509
fake,4,128,8,8,160,early,12.8590
fake,4,128,8,8,120,all,33.9263
fake,4,128,8,8,120,mid,16.2284
fake,4,128,8,8,120,late,14.2879
fake,4,128,8,8,120,early,12.8680
fake,4,128,8,8,80,all,35.8045
fake,4,128,8,8,80,mid,16.4164
fake,4,128,8,8,80,late,14.7444
fake,4,128,8,8,80,early,12.8773
fake,4,128,8,8,40,all,41.8996
fake,4,128,8,8,40,mid,17.2099
fake,4,128,8,8,40,late,15.7020
fake,4,128,8,8,40,early,12.9447
fake,4,128,8,8,20,all,53.0334
fake,4,128,8,8,20,mid,18.6492
fake,4,128,8,8,20,late,17.1596
fake,4,128,8,8,20,early,13.0350
fake,4,128,8,4,160,all,37.9126
fake,4,128,8,4,160,mid,18.8429
fake,4,128,8,4,160,late,14.7986
fake,4,128,8,4,160,early,13.2560
fake,4,128,8,4,120,all,39.6683
fake,4,128,8,4,120,mid,19.0184
fake,4,128,8,4,120,late,15.2308
fake,4,128,8,4,120,early,13.2781
fake,4,128,8,4,80,all,42.1170
fake,4,128,8,4,80,mid,19.2574
fake,4,128,8,4,80,late,15.8089
fake,4,128,8,4,80,early,13.3009
fake,4,128,8,4,40,all,48.2651
fake,4,128,8,4,40,mid,20.0043
fake,4,128,8,4,40,late,16.8174
fake,4,128,8,4,40,early,13.3900
fake,4,128,8,4,20,all,59.2158
fake,4,128,8,4,20,mid,21.2774
fake,4,128,8,4,20,late,18.1496
fake,4,128,8,4,20,early,13.4994
fake,4,128,4,16,160,all,22.9114
fake,4,128,4,16,160,mid,15.1388
fake,4,128,4,16,160,late,13.7973
fake,4,128,4,16,160,early,12.6747
fake,4,128,4,16,120,all,24.2232
fake,4,128,4,16,120,mid,15.3690
fake,4,128,4,16,120,late,14.1747
fake,4,128,4,16,120,early,12.6794
fake,4,128,4,16,80,all,25.8317
fake,4,128,4,16,80,mid,15.5635
fake,4,128,4,16,80,late,14.7763
fake,4,128,4,16,80,early,12.7044
fake,4,128,4,16,40,all,29.9322
fake,4,128,4,16,40,mid,16.3246
fake,4,128,4,16,40,late,15.6807
fake,4,128,4,16,40,early,12.7805
fake,4,128,4,16,20,all,37.4084
fake,4,128,4,16,20,mid,17.6463
fake,4,128,4,16,20,late,17.0096
fake,4,128,4,16,20,early,12.8500
fake,4,128,4,12,160,all,36.2235
fake,4,128,4,12,160,mid,17.6194
fake,4,128,4,12,160,late,14.8831
fake,4,128,4,12,160,early,12.9499
fake,4,128,4,12,120,all,37.7020
fake,4,128,4,12,120,mid,17.7376
fake,4,128,4,12,120,late,15.2818
fake,4,128,4,12,120,early,12.9652
fake,4,128,4,12,80,all,39.6108
fake,4,128,4,12,80,mid,17.9206
fake,4,128,4,12,80,late,15.7889
fake,4,128,4,12,80,early,12.9728
fake,4,128,4,12,40,all,46.1514
fake,4,128,4,12,40,mid,18.6507
fake,4,128,4,12,40,late,16.7178
fake,4,128,4,12,40,early,13.0693
fake,4,128,4,12,20,all,55.7596
fake,4,128,4,12,20,mid,19.9754
fake,4,128,4,12,20,late,18.0111
fake,4,128,4,12,20,early,13.1433
fake,4,128,4,8,160,all,44.5963
fake,4,128,4,8,160,mid,18.3991
fake,4,128,4,8,160,late,15.0058
fake,4,128,4,8,160,early,13.1206
fake,4,128,4,8,120,all,47.1476
fake,4,128,4,8,120,mid,18.5117
fake,4,128,4,8,120,late,15.4952
fake,4,128,4,8,120,early,13.1322
fake,4,128,4,8,80,all,49.4960
fake,4,128,4,8,80,mid,18.7185
fake,4,128,4,8,80,late,16.0895
fake,4,128,4,8,80,early,13.1462
fake,4,128,4,8,40,all,58.0940
fake,4,128,4,8,40,mid,19.4598
fake,4,128,4,8,40,late,17.1192
fake,4,128,4,8,40,early,13.2448
fake,4,128,4,8,20,all,71.1792
fake,4,128,4,8,20,mid,20.6455
fake,4,128,4,8,20,late,18.6389
fake,4,128,4,8,20,early,13.3488
fake,4,128,4,4,160,all,56.2050
fake,4,128,4,4,160,mid,20.8193
fake,4,128,4,4,160,late,16.2991
fake,4,128,4,4,160,early,13.3916
fake,4,128,4,4,120,all,58.3428
fake,4,128,4,4,120,mid,21.0174
fake,4,128,4,4,120,late,16.7317
fake,4,128,4,4,120,early,13.3916
fake,4,128,4,4,80,all,62.5083
fake,4,128,4,4,80,mid,21.1646
fake,4,128,4,4,80,late,17.3567
fake,4,128,4,4,80,early,13.4310
fake,4,128,4,4,40,all,71.9521
fake,4,128,4,4,40,mid,21.9146
fake,4,128,4,4,40,late,18.3988
fake,4,128,4,4,40,early,13.5205
fake,4,128,4,4,20,all,87.3304
fake,4,128,4,4,20,mid,22.9618
fake,4,128,4,4,20,late,19.7437
fake,4,128,4,4,20,early,13.6724
fake,4,256,16,16,160,all,12.5721
fake,4,256,16,16,160,mid,12.4889
fake,4,256,16,16,160,late,12.4377
fake,4,256,16,16,160,early,12.3902
fake,4,256,16,16,120,all,12.8827
fake,4,256,16,16,120,mid,12.5765
fake,4,256,16,16,120,late,12.7006
fake,4,256,16,16,120,early,12.4015
fake,4,256,16,16,80,all,13.4101
fake,4,256,16,16,80,mid,12.6685
fake,4,256,16,16,80,late,13.0919
fake,4,256,16,16,80,early,12.3875
fake,4,256,16,16,40,all,14.7010
fake,4,256,16,16,40,mid,13.0657
fake,4,256,16,16,40,late,13.8011
fake,4,256,16,16,40,early,12.4215
fake,4,256,16,16,20,all,17.4720
fake,4,256,16,16,20,mid,14.1670
fake,4,256,16,16,20,late,14.8594
fake,4,256,16,16,20,early,12.4493
fake,4,256,16,12,160,all,14.6609
fake,4,256,16,12,160,mid,13.5146
fake,4,256,16,12,160,late,12.9887
fake,4,256,16,12,160,early,12.4555
fake,4,256,16,12,120,all,15.1993
fake,4,256,16,12,120,mid,13.5931
fake,4,256,16,12,120,late,13.2464
fake,4,256,16,12,120,early,12.4816
fake,4,256,16,12,80,all,15.8666
fake,4,256,16,12,80,mid,13.7541
fake,4,256,16,12,80,late,13.6938
fake,4,256,16,12,80,early,12.4776
fake,4,256,16,12,40,all,17.7341
fake,4,256,16,12,40,mid,14.3474
fake,4,256,16,12,40,late,14.4154
fake,4,256,16,12,40,early,12.5148
fake,4,256,16,12,20,all,21.5772
fake,4,256,16,12,20,mid,15.7314
fake,4,256,16,12,20,late,15.5331
fake,4,256,16,12,20,early,12.5526
fake,4,256,16,8,160,all,18.2107
fake,4,256,16,8,160,mid,14.7787
fake,4,256,16,8,160,late,13.4220
fake,4,256,16,8,160,early,12.6194
fake,4,256,16,8,120,all,19.0080
fake,4,256,16,8,120,mid,14.8780
fake,4,256,16,8,120,late,13.7531
fake,4,256,16,8,120,early,12.6272
fake,4,256,16,8,80,all,19.8922
fake,4,256,16,8,80,mid,15.0737
fake,4,256,16,8,80,late,14.2240
fake,4,256,16,8,80,early,12.6284
fake,4,256,16,8,40,all,22.4766
fake,4,256,16,8,40,mid,15.8251
fake,4,256,16,8,40,late,15.0456
fake,4,256,16,8,40,early,12.6724
fake,4,256,16,8,20,all,27.7742
fake,4,256,16,8,20,mid,17.0782
fake,4,256,16,8,20,late,16.3126
fake,4,256,16,8,20,early,12.7180
fake,4,256,16,4,160,all,30.8827
fake,4,256,16,4,160,mid,17.6264
fake,4,256,16,4,160,late,14.2357
fake,4,256,16,4,160,early,12.9484
fake,4,256,16,4,120,all,32.0846
fake,4,256,16,4,120,mid,17.7914
fake,4,256,16,4,120,late,14.6660
fake,4,256,16,4,120,early,12.9708
fake,4,256,16,4,80,all,34.2318
fake,4,256,16,4,80,mid,18.0786
fake,4,256,16,4,80,late,15.1027
fake,4,256,16,4,80,early,12.9822
fake,4,256,16,4,40,all,37.8871
fake,4,256,16,4,40,mid,18.7766
fake,4,256,16,4,40,late,15.9563
fake,4,256,16,4,40,early,13.0430
fake,4,256,16,4,20,all,45.1759
fake,4,256,16,4,20,mid,20.0371
fake,4,256,16,4,20,late,17.1729
fake,4,256,16,4,20,early,13.1180
fake,4,256,12,16,160,all,13.3831
fake,4,256,12,16,160,mid,12.8060
fake,4,256,12,16,160,late,12.7176
fake,4,256,12,16,160,early,12.4321
fake,4,256,12,16,120,all,13.7958
fake,4,256,12,16,120,mid,12.9048
fake,4,256,12,16,120,late,12.9846
fake,4,256,12,16,120,early,12.4357
fake,4,256,12,16,80,all,14.3251
fake,4,256,12,16,80,mid,13.0088
fake,4,256,12,16,80,late,13.4016
fake,4,256,12,16,80,early,12.4477
fake,4,256,12,16,40,all,15.7644
fake,4,256,12,16,40,mid,13.5487
fake,4,256,12,16,40,late,14.1286
fake,4,256,12,16,40,early,12.4826
fake,4,256,12,16,20,all,18.9613
fake,4,256,12,16,20,mid,14.7238
fake,4,256,12,16,20,late,15.2432
fake,4,256,12,16,20,early,12.5284
fake,4,256,12,12,160,all,16.6566
fake,4,256,12,12,160,mid,13.9187
fake,4,256,12,12,160,late,13.2922
fake,4,256,12,12,160,early,12.5768
fake,4,256,12,12,120,all,17.3686
fake,4,256,12,12,120,mid,14.0058
fake,4,256,12,12,120,late,13.6090
fake,4,256,12,12,120,early,12.5969
fake,4,256,12,12,80,all,18.0126
fake,4,256,12,12,80,mid,14.1425
fake,4,256,12,12,80,late,14.0387
fake,4,256,12,12,80,early,12.6098
fake,4,256,12,12,40,all,20.4750
fake,4,256,12,12,40,mid,14.8089
fake,4,256,12,12,40,late,14.7807
fake,4,256,12,12,40,early,12.6589
fake,4,256,12,12,20,all,25.1351
fake,4,256,12,12,20,mid,16.2442
fake,4,256,12,12,20,late,15.9224
fake,4,256,12,12,20,early,12.7212
fake,4,256,12,8,160,all,22.3561
fake,4,256,12,8,160,mid,15.1304
fake,4,256,12,8,160,late,13.6605
fake,4,256,12,8,160,early,12.8056
fake,4,256,12,8,120,all,23.4179
fake,4,256,12,8,120,mid,15.2696
fake,4,256,12,8,120,late,13.9970
fake,4,256,12,8,120,early,12.8072
fake,4,256,12,8,80,all,24.5787
fake,4,256,12,8,80,mid,15.4715
fake,4,256,12,8,80,late,14.4641
fake,4,256,12,8,80,early,12.8102
fake,4,256,12,8,40,all,28.2538
fake,4,256,12,8,40,mid,16.2171
fake,4,256,12,8,40,late,15.2766
fake,4,256,12,8,40,early,12.8774
fake,4,256,12,8,20,all,35.1724
fake,4,256,12,8,20,mid,17.5316
fake,4,256,12,8,20,late,16.5897
fake,4,256,12,8,20,early,12.9608
fake,4,256,12,4,160,all,34.8296
fake,4,256,12,4,160,mid,17.9972
fake,4,256,12,4,160,late,14.5683
fake,4,256,12,4,160,early,13.1755
fake,4,256,12,4,120,all,36.3473
fake,4,256,12,4,120,mid,18.1902
fake,4,256,12,4,120,late,15.0372
fake,4,256,12,4,120,early,13.1919
fake,4,256,12,4,80,all,38.6342
fake,4,256,12,4,80,mid,18.4903
fake,4,256,12,4,80,late,15.4635
fake,4,256,12,4,80,early,13.2086
fake,4,256,12,4,40,all,42.9498
fake,4,256,12,4,40,mid,19.2169
fake,4,256,12,4,40,late,16.3890
fake,4,256,12,4,40,early,13.3061
fake,4,256,12,4,20,all,51.7748
fake,4,256,12,4,20,mid,20.4987
fake,4,256,12,4,20,late,17.6359
fake,4,256,12,4,20,early,13.4180
fake,4,256,8,16,160,all,15.3753
fake,4,256,8,16,160,mid,13.6764
fake,4,256,8,16,160,late,13.0356
fake,4,256,8,16,160,early,12.5041
fake,4,256,8,16,120,all,15.8174
fake,4,256,8,16,120,mid,13.7911
fake,4,256,8,16,120,late,13.3176
fake,4,256,8,16,120,early,12.5021
fake,4,256,8,16,80,all,16.6601
fake,4,256,8,16,80,mid,13.9130
fake,4,256,8,16,80,late,13.8438
fake,4,256,8,16,80,early,12.5148
fake,4,256,8,16,40,all,18.7475
fake,4,256,8,16,40,mid,14.5282
fake,4,256,8,16,40,late,14.6297
fake,4,256,8,16,40,early,12.5730
fake,4,256,8,16,20,all,23.6048
fake,4,256,8,16,20,mid,15.9035
fake,4,256,8,16,20,late,15.7826
fake,4,256,8,16,20,early,12.6165
fake,4,256,8,12,160,all,22.4068
fake,4,256,8,12,160,mid,15.3431
fake,4,256,8,12,160,late,13.6440
fake,4,256,8,12,160,early,12.6775
fake,4,256,8,12,120,all,23.1156
fake,4,256,8,12,120,mid,15.4536
fake,4,256,8,12,120,late,13.9501
fake,4,256,8,12,120,early,12.6933
fake,4,256,8,12,80,all,24.4019
fake,4,256,8,12,80,mid,15.6127
fake,4,256,8,12,80,late,14.4750
fake,4,256,8,12,80,early,12.7042
fake,4,256,8,12,40,all,27.8241
fake,4,256,8,12,40,mid,16.3316
fake,4,256,8,12,40,late,15.3429
fake,4,256,8,12,40,early,12.7531
fake,4,256,8,12,20,all,34.7751
fake,4,256,8,12,20,mid,17.8791
fake,4,256,8,12,20,late,16.5021
fake,4,256,8,12,20,early,12.8398
fake,4,256,8,8,160,all,33.1574
fake,4,256,8,8,160,mid,16.1654
fake,4,256,8,8,160,late,13.9933
fake,4,256,8,8,160,early,12.8690
fake,4,256,8,8,120,all,34.6217
fake,4,256,8,8,120,mid,16.3088
fake,4,256,8,8,120,late,14.3646
fake,4,256,8,8,120,early,12.8652
fake,4,256,8,8,80,all,36.9821
fake,4,256,8,8,80,mid,16.4983
fake,4,256,8,8,80,late,14.9265
fake,4,256,8,8,80,early,12.8829
fake,4,256,8,8,40,all,42.6241
fake,4,256,8,8,40,mid,17.2146
fake,4,256,8,8,40,late,15.8004
fake,4,256,8,8,40,early,12.9576
fake,4,256,8,8,20,all,53.8440
fake,4,256,8,8,20,mid,18.6561
fake,4,256,8,8,20,late,17.1684
fake,4,256,8,8,20,early,13.0434
fake,4,256,8,4,160,all,38.5338
fake,4,256,8,4,160,mid,18.9564
fake,4,256,8,4,160,late,14.6661
fake,4,256,8,4,160,early,13.2574
fake,4,256,8,4,120,all,39.9591
fake,4,256,8,4,120,mid,19.0931
fake,4,256,8,4,120,late,15.1148
fake,4,256,8,4,120,early,13.2697
fake,4,256,8,4,80,all,42.8975
fake,4,256,8,4,80,mid,19.3273
fake,4,256,8,4,80,late,15.7121
fake,4,256,8,4,80,early,13.3014
fake,4,256,8,4,40,all,48.4579
fake,4,256,8,4,40,mid,20.0132
fake,4,256,8,4,40,late,16.6656
fake,4,256,8,4,40,early,13.3943
fake,4,256,8,4,20,all,59.1210
fake,4,256,8,4,20,mid,21.2596
fake,4,256,8,4,20,late,17.9688
fake,4,256,8,4,20,early,13.5185
fake,4,256,4,16,160,all,22.9997
fake,4,256,4,16,160,mid,15.1927
fake,4,256,4,16,160,late,13.7983
fake,4,256,4,16,160,early,12.6721
fake,4,256,4,16,120,all,24.0937
fake,4,256,4,16,120,mid,15.3979
fake,4,256,4,16,120,late,14.1866
fake,4,256,4,16,120,early,12.6854
fake,4,256,4,16,80,all,25.9142
fake,4,256,4,16,80,mid,15.6218
fake,4,256,4,16,80,late,14.7782
fake,4,256,4,16,80,early,12.7051
fake,4,256,4,16,40,all,29.8918
fake,4,256,4,16,40,mid,16.3558
fake,4,256,4,16,40,late,15.6816
fake,4,256,4,16,40,early,12.7760
fake,4,256,4,16,20,all,37.1749
fake,4,256,4,16,20,mid,17.6757
fake,4,256,4,16,20,late,16.8899
fake,4,256,4,16,20,early,12.8421
fake,4,256,4,12,160,all,36.7722
fake,4,256,4,12,160,mid,17.7306
fake,4,256,4,12,160,late,14.8904
fake,4,256,4,12,160,early,12.9584
fake,4,256,4,12,120,all,37.7726
fake,4,256,4,12,120,mid,17.8325
fake,4,256,4,12,120,late,15.2437
fake,4,256,4,12,120,early,12.9714
fake,4,256,4,12,80,all,40.1601
fake,4,256,4,12,80,mid,18.0330
fake,4,256,4,12,80,late,15.7735
fake,4,256,4,12,80,early,12.9815
fake,4,256,4,12,40,all,46.0791
fake,4,256,4,12,40,mid,18.7115
fake,4,256,4,12,40,late,16.7099
fake,4,256,4,12,40,early,13.0573
fake,4,256,4,12,20,all,55.6477
fake,4,256,4,12,20,mid,20.0066
fake,4,256,4,12,20,late,17.8930
fake,4,256,4,12,20,early,13.1391
fake,4,256,4,8,160,all,45.0520
fake,4,256,4,8,160,mid,18.5309
fake,4,256,4,8,160,late,15.0570
fake,4,256,4,8,160,early,13.1311
fake,4,256,4,8,120,all,46.7503
fake,4,256,4,8,120,mid,18.6232
fake,4,256,4,8,120,late,15.5126
fake,4,256,4,8,120,early,13.1446
fake,4,256,4,8,80,all,49.7984
fake,4,256,4,8,80,mid,18.8027
fake,4,256,4,8,80,late,16.1486
fake,4,256,4,8,80,early,13.1414
fake,4,256,4,8,40,all,57.5674
fake,4,256,4,8,40,mid,19.5156
fake,4,256,4,8,40,late,17.1434
fake,4,256,4,8,40,early,13.2409
fake,4,256,4,8,20,all,70.5144
fake,4,256,4,8,20,mid,20.6875
fake,4,256,4,8,20,late,18.5181
fake,4,256,4,8,20,early,13.3438
fake,4,256,4,4,160,all,55.7723
fake,4,256,4,4,160,mid,20.8161
fake,4,256,4,4,160,late,16.0496
fake,4,256,4,4,160,early,13.3937
fake,4,256,4,4,120,all,57.3818
fake,4,256,4,4,120,mid,20.9587
fake,4,256,4,4,120,late,16.5449
fake,4,256,4,4,120,early,13.3947
fake,4,256,4,4,80,all,62.2694
fake,4,256,4,4,80,mid,21.1253
fake,4,256,4,4,80,late,17.1506
fake,4,256,4,4,80,early,13.4153
fake,4,256,4,4,40,all,70.6989
fake,4,256,4,4,40,mid,21.8449
fake,4,256,4,4,40,late,18.1691
fake,4,256,4,4,40,early,13.5136
fake,4,256,4,4,20,all,85.7079
fake,4,256,4,4,20,mid,22.8641
fake,4,256,4,4,20,late,19.3763
fake,4,256,4,4,20,early,13.6690
